First Name,Last Name,Gender,Date of Birth,Age,Country,Jurisdiction,Political_Group,_26_March_2019_Final_Vote,26 March 2019 Procedural Vote,Pledge 2019,Sept 18 Vote DELETE,Sept 18 Vote IMCO,Sept 18 Vote VOSS,Sept 18 Vote REPORT,June 18 Vote Negotiations,National_Political_Group,National Political Group (Short),Email,Twitter,Wikidata code,EP Webpage,,,,,,,
Elena,Valenciano,male,18/09/1960,58,Spain,-,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido Socialista Obrero Español,PSOE,elena.valenciano@europarl.europa.eu,elenavalenciano,Q288917,http://www.europarl.europa.eu/meps/en/4334/_home.html,,,,,,,
Ángela,Vallina,male,06/07/1959,59,Spain,-,GUE-NGL,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,AGAINST,ABSTAINED,AGAINST,Izquierda Unida,IU,angela.vallina@europarl.europa.eu,angelavallina,Q14026403,http://www.europarl.europa.eu/meps/en/125050/_home.html,,,,,,,
Max,Andersson,male,26/10/1973,45,Sweden,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Miljöpartiet de gröna,MP,max.andersson@europarl.europa.eu,maxandersson,Q5555515,http://www.europarl.europa.eu/meps/en/124994/_home.html,,,,,,,
Malin,Björk,female,22/05/1972,46,Sweden,-,GUE-NGL,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Vänsterpartiet,V,malin.bjork@europarl.europa.eu,malinbjork_eu,Q16162917,http://www.europarl.europa.eu/meps/en/124992/_home.html,,,,,,,
Anna Maria,Corazza Bildt,male,10/03/1963,56,Sweden,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,FOR,AGAINST,AGAINST,NOT PRESENT,Moderaterna,M,annamaria.corazzabildt@europarl.europa.eu,annamariacb,Q441551,http://www.europarl.europa.eu/meps/en/96674/_home.html,,,,,,,
Jakop,Dalunde,female,02/02/1984,35,Sweden,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Miljöpartiet de gröna,MP,jakop.dalunde@europarl.europa.eu,,Q5616258,http://www.europarl.europa.eu/meps/en/183338/_home.html,,,,,,,
Linnéa,Engström,female,02/04/1981,37,Sweden,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,Miljöpartiet de gröna,MP,linnea.engstrom@europarl.europa.eu,linneaengstrom,Q18218433,http://www.europarl.europa.eu/meps/en/128588/_home.html,,,,,,,
Fredrick,Federley,female,06/05/1978,40,Sweden,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Centerpartiet,C,fredrick.federley@europarl.europa.eu,federley,Q513301,http://www.europarl.europa.eu/meps/en/124989/_home.html,,,,,,,
Christofer,Fjellner,male,13/12/1976,42,Sweden,-,EPP,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Moderaterna,M,christofer.fjellner@europarl.europa.eu,fjellner,Q666114,http://www.europarl.europa.eu/meps/en/28126/_home.html,,,,,,,
Aleksander,Gabelic,female,17/09/1965,53,Sweden,-,S&D,AGAINST,FOR,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Arbetarepartiet- Socialdemokraterna,SAP,aleksander.gabelic@ep.europa.eu,agabelic,Q5863217,http://www.europarl.europa.eu/meps/en/192465/_home.html,,,,,,,
Jytte,Guteland,female,16/09/1979,39,Sweden,-,S&D,FOR,AGAINST,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Arbetarepartiet- Socialdemokraterna,SAP,jytte.guteland@europarl.europa.eu,jytteguteland,Q4988619,http://www.europarl.europa.eu/meps/en/124991/_home.html,,,,,,,
Anna,Hedh,male,18/03/1967,52,Sweden,-,S&D,AGAINST,FOR,-,AGAINST,FOR,AGAINST,FOR,NOT PRESENT,Arbetarepartiet- Socialdemokraterna,SAP,anna.hedh@europarl.europa.eu,annahedh,Q441608,http://www.europarl.europa.eu/meps/en/28131/_home.html,,,,,,,
Gunnar,Hökmark,male,19/09/1952,66,Sweden,-,EPP,AGAINST,FOR,-,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Moderaterna,M,gunnar.hokmark@europarl.europa.eu,ghokmark,Q1357206,http://www.europarl.europa.eu/meps/en/28124/_home.html,,,,,,,
Olle,Ludvigsson,female,28/10/1948,70,Sweden,-,S&D,FOR,AGAINST,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Arbetarepartiet- Socialdemokraterna,SAP,olle.ludvigsson@europarl.europa.eu,olleludvigsson,Q3131703,http://www.europarl.europa.eu/meps/en/96673/_home.html,,,,,,,
Peter,Lundgren,male,02/02/1963,56,Sweden,-,ECR,AGAINST,FOR - CORRECTED,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,AGAINST,Sverigedemokraterna,SD,peter.lundgren@europarl.europa.eu,,Q16633235,http://www.europarl.europa.eu/meps/en/124996/_home.html,,,,,,,
Soraya,Post,male,15/10/1956,62,Sweden,-,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Feministiskt initiativ,Fi,soraya.post@europarl.europa.eu,sorayapostfi,Q16596117,http://www.europarl.europa.eu/meps/en/124997/_home.html,,,,,,,
Jasenko,Selimovic,male,01/01/1968,51,Sweden,-,ALDE,AGAINST,FOR,-,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Liberalerna,L,jasenko.selimovic@europarl.europa.eu,jasenkos,Q6172305,http://www.europarl.europa.eu/meps/en/134243/_home.html,,,,,,,
Anders,Sellström,male,19/03/1964,55,Sweden,-,EPP,AGAINST,FOR,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,Kristdemokraterna,KD,anders.sellstrom@europarl.europa.eu,asellstroem,Q6172463,http://www.europarl.europa.eu/meps/en/194658/_home.html,,,,,,,
Marita,Ulvskog,female,04/09/1951,67,Sweden,-,S&D,FOR,AGAINST - CORRECTED,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Arbetarepartiet- Socialdemokraterna,SAP,marita.ulvskog@europarl.europa.eu,maritaulvskog,Q3115681,http://www.europarl.europa.eu/meps/en/96672/_home.html,,,,,,,
Bodil,Valero,female,14/05/1958,60,Sweden,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Miljöpartiet de gröna,MP,bodil.valero@europarl.europa.eu,bodilvalero,Q4942281,http://www.europarl.europa.eu/meps/en/124993/_home.html,,,,,,,
Cecilia,Wikström,male,17/10/1965,53,Sweden,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Liberalerna,L,cecilia.wikstrom@europarl.europa.eu,ceciliawikstrom,Q460539,http://www.europarl.europa.eu/meps/en/96677/_home.html,,,,,,,
Kristina,Winberg,female,27/05/1965,53,Sweden,-,ECR,AGAINST,FOR - CORRECTED,-,FOR,ABSTAINED,ABSTAINED,AGAINST,AGAINST,Sverigedemokraterna,SD,kristina.winberg@europarl.europa.eu,,Q16623762,http://www.europarl.europa.eu/meps/en/124995/_home.html,,,,,,,
William,(The Earl Of) Dartmouth,female,23/09/1949,69,United Kingdom,South West Region,EFDD,AGAINST,FOR,-,FOR,ABSTAINED,ABSTAINED,ABSTAINED,AGAINST,United Kingdom Independence Party,UKIP,william.dartmouth@europarl.europa.eu,,Q336057,http://www.europarl.europa.eu/meps/en/96958/_home.html,,,,,,,
John Stuart,Agnew,male,30/08/1949,69,United Kingdom,Eastern Region,ENF,AGAINST,FOR,-,FOR,FOR,FOR,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,johnstuart.agnew@europarl.europa.eu,,Q1338217,http://www.europarl.europa.eu/meps/en/96897/_home.html,,,,,,,
Tim,Aker,female,23/05/1985,33,United Kingdom,Eastern Region,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,tim.aker@europarl.europa.eu,tim_aker,Q16751995,http://www.europarl.europa.eu/meps/en/99650/_home.html,,,,,,,
Lucy,Anderson,male,02/06/1965,53,United Kingdom,London,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,SF,lucy.anderson@europarl.europa.eu,lucyandersonmep,Q16974976,http://www.europarl.europa.eu/meps/en/124949/_home.html,,,,,,,
Martina,Anderson,male,16/04/1962,56,United Kingdom,Northern Ireland,GUE-NGL,AGAINST,FOR,-,ABSTAINED,FOR,FOR,AGAINST,AGAINST,Sinn Fein,LAB,martina.anderson@europarl.europa.eu,m_andersonsf,Q4992676,http://www.europarl.europa.eu/meps/en/113959/_home.html,,,,,,,
Jonathan,Arnott,male,12/01/1981,38,United Kingdom,North East,EFDD,AGAINST,FOR,-,FOR,FOR,ABSTAINED,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,jonathan.arnott@europarl.europa.eu,jonathanarnott,Q6272449,http://www.europarl.europa.eu/meps/en/124958/_home.html,,,,,,,
Richard,Ashworth,female,17/09/1947,71,United Kingdom,South East,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,richard.ashworth@europarl.europa.eu,,Q2036303,http://www.europarl.europa.eu/meps/en/28132/_home.html,,,,,,,
Janice,Atkinson,female,31/08/1962,56,United Kingdom,South East,ENF,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,Independent,Independent,janice.atkinson@europarl.europa.eu,janiceukip,Q16975648,http://www.europarl.europa.eu/meps/en/124938/_home.html,,,,,,,
Amjad,Bashir,male,17/09/1952,66,United Kingdom,Yorkshire and the Humber,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Conservative Party,CP,amjad.bashir@europarl.europa.eu,amjadbashirmep,Q16976943,http://www.europarl.europa.eu/meps/en/124956/_home.html,,,,,,,
Gerard,Batten,male,27/03/1954,64,United Kingdom,London,ENF,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,gerard.batten@europarl.europa.eu,gerardbattenuk,Q1510131,http://www.europarl.europa.eu/meps/en/28497/_home.html,,,,,,,
Catherine,Bearder,male,14/01/1949,70,United Kingdom,South East,ALDE,AGAINST,FOR,-,AGAINST,FOR,AGAINST,ABSTAINED,AGAINST,Liberal Democrats,LD,catherine.bearder@europarl.europa.eu,catherinemep,Q441282,http://www.europarl.europa.eu/meps/en/96955/_home.html,,,,,,,
Louise,Bours,female,23/12/1968,50,United Kingdom,North West,EFDD,NOT PRESENT,NOT PRESENT,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,United Kingdom Independence Party,UKIP,louise.bours@europarl.europa.eu,,Q16769678,http://www.europarl.europa.eu/meps/en/124964/_home.html,,,,,,,
Paul,Brannen,male,13/09/1962,56,United Kingdom,North East,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Labour Party,LAB,paul.brannen@europarl.europa.eu,paulbrannenne,Q16947962,http://www.europarl.europa.eu/meps/en/124954/_home.html,,,,,,,
Jonathan,Bullock,male,03/03/1963,56,United Kingdom,East Midlands Region,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,jonathan.bullock@europarl.europa.eu,,Q35487495,http://www.europarl.europa.eu/meps/en/188733/_home.html,,,,,,,
David,Campbell Bannerman,female,28/05/1960,58,United Kingdom,Eastern Region,ECR,FOR,FOR,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Conservative Party,CP,david.campbellbannerman@europarl.europa.eu,,Q546231,http://www.europarl.europa.eu/meps/en/96912/_home.html,,,,,,,
James,Carver,female,15/08/1969,49,United Kingdom,West Midlands,EFDD,AGAINST,FOR,-,FOR,FOR,ABSTAINED,AGAINST,AGAINST,Independent,Independent,James.carver@europarl.europa.eu,jamesjimcarver,Q16979859,http://www.europarl.europa.eu/meps/en/124971/_home.html,,,,,,,
David,Coburn,female,11/02/1959,60,United Kingdom,Scotland,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,david.coburn@europarl.europa.eu,davidcoburnukip,Q16979872,http://www.europarl.europa.eu/meps/en/124967/_home.html,,,,,,,
Jane,Collins,female,17/02/1962,57,United Kingdom,Yorkshire and the Humber,EFDD,NOT PRESENT,NOT PRESENT,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,jane.collins@europarl.europa.eu,jane_collinsmep,Q16164894,http://www.europarl.europa.eu/meps/en/124955/_home.html,,,,,,,
Richard,Corbett,male,06/01/1955,64,United Kingdom,Yorkshire and the Humber,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,richard.corbett@europarl.europa.eu,rcorbettmep,Q652908,http://www.europarl.europa.eu/meps/en/2309/_home.html,,,,,,,
Daniel,Dalton,male,31/01/1974,45,United Kingdom,West Midlands,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Conservative Party,CP,daniel.dalton@europarl.europa.eu,ddalton40,Q5216914,http://www.europarl.europa.eu/meps/en/35135/_home.html,,,,,,,
Seb,Dance,male,01/12/1981,37,United Kingdom,London,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,seb.dance@europarl.europa.eu,sebdance,Q16979883,http://www.europarl.europa.eu/meps/en/124952/_home.html,,,,,,,
Nirj,Deva,female,11/05/1948,70,United Kingdom,South East,ECR,FOR,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,Conservative Party,CP,nirj.deva@europarl.europa.eu,,Q334019,http://www.europarl.europa.eu/meps/en/4556/_home.html,,,,,,,
Diane,Dodds,female,16/08/1958,60,United Kingdom,Northern Ireland,Non-attached,AGAINST,FOR,-,AGAINST,AGAINST,FOR,FOR,FOR,Democratic Unionist Party,DUP,diane.dodds@europarl.europa.eu,,Q116719,http://www.europarl.europa.eu/meps/en/96951/_home.html,,,,,,,
Bill,Etheridge,male,18/03/1970,49,United Kingdom,West Midlands,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,United Kingdom Independence Party,UKIP,bill.etheridge@europarl.europa.eu,billetheridgeuk,Q16979907,http://www.europarl.europa.eu/meps/en/124951/_home.html,,,,,,,
Jill,Evans,male,08/05/1959,59,United Kingdom,Wales,Greens-EFA,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Plaid Cymru - Party of Wales,PC,Jill.evans@europarl.europa.eu,jillrhondda,Q272522,http://www.europarl.europa.eu/meps/en/4550/_home.html,,,,,,,
Nigel,Farage,female,03/04/1964,54,United Kingdom,South East,EFDD,AGAINST,FOR - CORRECTED,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,United Kingdom Independence Party,UKIP,nigel.farage@europarl.europa.eu,,Q318471,http://www.europarl.europa.eu/meps/en/4525/_home.html,,,,,,,
Raymond,Finch,male,02/06/1963,55,United Kingdom,South East,EFDD,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,United Kingdom Independence Party,UKIP,raymond.finch@europarl.europa.eu,raymondfinch,Q7297473,http://www.europarl.europa.eu/meps/en/124941/_home.html,,,,,,,
John,Flack,male,03/01/1957,62,United Kingdom,Eastern Region,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Conservative Party,CP,john.flack@europarl.europa.eu,,Q39073706,http://www.europarl.europa.eu/meps/en/188623/_home.html,,,,,,,
Jacqueline,Foster,female,30/12/1947,71,United Kingdom,North West,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,jacqueline.foster@europarl.europa.eu,jfoster2019,Q463699,http://www.europarl.europa.eu/meps/en/4553/_home.html,,,,,,,
Ashley,Fox,female,15/11/1969,49,United Kingdom,South West Region,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Conservative Party,CP,ashley.fox@europarl.europa.eu,,Q457673,http://www.europarl.europa.eu/meps/en/96957/_home.html,,,,,,,
Neena,Gill,male,24/12/1956,62,United Kingdom,West Midlands,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,neena.gill@europarl.europa.eu,neenagmep,Q6986880,http://www.europarl.europa.eu/meps/en/4533/_home.html,,,,,,,
Nathan,Gill,male,06/07/1973,45,United Kingdom,Wales,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,nathan.gill@europarl.europa.eu,nathangillmep,Q16945593,http://www.europarl.europa.eu/meps/en/124965/_home.html,,,,,,,
Julie,Girling,male,21/12/1956,62,United Kingdom,South West Region,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,julie.girling@europarl.europa.eu,juliegirling,Q463480,http://www.europarl.europa.eu/meps/en/96956/_home.html,,,,,,,
Theresa,Griffin,male,11/12/1962,56,United Kingdom,North West,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,theresa.griffin@europarl.europa.eu,,Q17013901,http://www.europarl.europa.eu/meps/en/124961/_home.html,,,,,,,
Daniel,Hannan,male,01/09/1971,47,United Kingdom,South East,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,Conservative Party,CP,daniel.hannan@europarl.europa.eu,danieljhannan,Q974023,http://www.europarl.europa.eu/meps/en/4555/_home.html,,,,,,,
Mary,Honeyball,female,12/11/1952,66,United Kingdom,London,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,mary.honeyball@europarl.europa.eu,maryhoneyball,Q469658,http://www.europarl.europa.eu/meps/en/5846/_home.html,,,,,,,
Mike,Hookem,male,09/10/1953,65,United Kingdom,Yorkshire and the Humber,Non-attached,AGAINST,AGAINST,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,mike.hookem@europarl.europa.eu,mikehookemuk,Q16979955,http://www.europarl.europa.eu/meps/en/124957/_home.html,,,,,,,
John,Howarth,male,31/10/1958,60,United Kingdom,South East,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,john.howarth@europarl.europa.eu,,Q31271619,http://www.europarl.europa.eu/meps/en/188636/_home.html,,,,,,,
Ian,Hudghton,male,19/09/1951,67,United Kingdom,Scotland,Greens-EFA,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,Scottish National Party,SNP,ian.hudghton@europarl.europa.eu,,Q1391098,http://www.europarl.europa.eu/meps/en/2338/_home.html,,,,,,,
Diane,James,male,20/11/1959,59,United Kingdom,South East,Non-attached,NOT PRESENT,NOT PRESENT,-,FOR,FOR,ABSTAINED,AGAINST,AGAINST,Independent,Independent,diane.james@europarl.europa.eu,dianejamesmep,Q16751268,http://www.europarl.europa.eu/meps/en/124939/_home.html,,,,,,,
Syed,Kamall,female,15/02/1967,52,United Kingdom,London,ECR,AGAINST,NOT PRESENT,-,FOR,FOR,AGAINST,NOT PRESENT,AGAINST,Conservative Party,CP,syed.kamall@europarl.europa.eu,syedkamall,Q1891910,http://www.europarl.europa.eu/meps/en/33569/_home.html,,,,,,,
Sajjad,Karim,male,11/07/1970,48,United Kingdom,North West,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,sajjad.karim@europarl.europa.eu,shkmep,Q741344,http://www.europarl.europa.eu/meps/en/28481/_home.html,,,,,,,
Wajid,Khan,female,15/10/1979,39,United Kingdom,North West,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,wajid.khan@europarl.europa.eu,,Q31210746,http://www.europarl.europa.eu/meps/en/188624/_home.html,,,,,,,
Jude,Kirton-Darling,male,02/06/1977,41,United Kingdom,North East,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Labour Party,LAB,jude.kirton-darling@europarl.europa.eu,jude_kd,Q16563740,http://www.europarl.europa.eu/meps/en/124953/_home.html,,,,,,,
Jean,Lambert,male,01/06/1950,68,United Kingdom,London,Greens-EFA,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Green Party,GRN,jean.lambert@europarl.europa.eu,greenjeanmep,Q448543,http://www.europarl.europa.eu/meps/en/4531/_home.html,,,,,,,
David,Martin,male,26/08/1954,64,United Kingdom,Scotland,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Labour Party,LAB,david.martin@europarl.europa.eu,davidmartinmep,Q132462,http://www.europarl.europa.eu/meps/en/1403/_home.html,,,,,,,
Rupert,Matthews,female,05/12/1961,57,United Kingdom,East Midlands Region,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,rupert.matthews@europarl.europa.eu,,Q3453279,http://www.europarl.europa.eu/meps/en/188622/_home.html,,,,,,,
Alex,Mayer,male,02/06/1981,37,United Kingdom,Eastern Region,S&D,AGAINST,FOR,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Labour Party,LAB,alex.mayer@europarl.europa.eu,alexlmayer,Q27680041,http://www.europarl.europa.eu/meps/en/185637/_home.html,,,,,,,
Linda,McAvan,female,02/12/1962,56,United Kingdom,Yorkshire and the Humber,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,linda.mcavan@europarl.europa.eu,lindamcavanmep,Q455522,http://www.europarl.europa.eu/meps/en/2327/_home.html,,,,,,,
Emma,Mcclarkin,male,09/10/1978,40,United Kingdom,East Midlands Region,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,emma.mcclarkin@europarl.europa.eu,emmamcclarkin,Q126452,http://www.europarl.europa.eu/meps/en/96919/_home.html,,,,,,,
Anthea,Mcintyre,female,29/06/1954,64,United Kingdom,West Midlands,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,anthea.mcintyre@europarl.europa.eu,,Q441543,http://www.europarl.europa.eu/meps/en/111011/_home.html,,,,,,,
Baroness Nosheena,Mobarik,female,16/10/1957,61,United Kingdom,Scotland,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,ABSTAINED,Conservative Party,CP,nosheena.mobarik@ep.europa.eu,nosheenamobarik,Q18211172,http://www.europarl.europa.eu/meps/en/189391/_home.html,,,,,,,
Clare,Moody,male,30/10/1965,53,United Kingdom,South West Region,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,clare.moody@europarl.europa.eu,claremoodysw,Q16980094,http://www.europarl.europa.eu/meps/en/124944/_home.html,,,,,,,
Claude,Moraes,female,22/10/1965,53,United Kingdom,London,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Labour Party,LAB,claude.moraes@europarl.europa.eu,claude_moraes,Q1097007,http://www.europarl.europa.eu/meps/en/4519/_home.html,,,,,,,
James,Nicholson,male,29/01/1945,74,United Kingdom,Northern Ireland,ECR,FOR,AGAINST - CORRECTED,-,AGAINST,AGAINST,FOR,FOR,FOR,Ulster Unionist Party,UUP,james.nicholson@europarl.europa.eu,jnicholsonmep,Q333729,http://www.europarl.europa.eu/meps/en/1318/_home.html,,,,,,,
Paul,Nuttall,male,30/11/1976,42,United Kingdom,North West,EFDD,NOT PRESENT,NOT PRESENT,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,United Kingdom Independence Party,UKIP,paul.nuttall@europarl.europa.eu,paulnuttallukip,Q546131,http://www.europarl.europa.eu/meps/en/96805/_home.html,,,,,,,
Patrick,O'Flynn,male,29/08/1965,53,United Kingdom,Eastern Region,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,patrick.oflynn@europarl.europa.eu,oflynnsocial,Q16586580,http://www.europarl.europa.eu/meps/en/124940/_home.html,,,,,,,
Rory,Palmer,female,19/11/1981,37,United Kingdom,East Midlands Region,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,rory.palmer@ep.europa.eu,rory_palmer,Q32077841,http://www.europarl.europa.eu/meps/en/190099/_home.html,,,,,,,
Margot,Parker,male,24/07/1943,75,United Kingdom,East Midlands Region,EFDD,NOT PRESENT,NOT PRESENT,-,FOR,FOR,AGAINST,AGAINST,AGAINST,United Kingdom Independence Party,UKIP,margot.parker@europarl.europa.eu,margotljparker,Q16980137,http://www.europarl.europa.eu/meps/en/124945/_home.html,,,,,,,
John,Procter,male,07/11/1966,52,United Kingdom,Yorkshire and the Humber,ECR,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,john.procter@europarl.europa.eu,,Q27929382,http://www.europarl.europa.eu/meps/en/185628/_home.html,,,,,,,
Julia,Reid,male,16/07/1952,66,United Kingdom,South West Region,EFDD,AGAINST,FOR,-,NOT PRESENT,NOT PRESENT,ABSTAINED,NOT PRESENT,AGAINST,United Kingdom Independence Party,UKIP,julia.reid@europarl.europa.eu,,Q16976852,http://www.europarl.europa.eu/meps/en/106202/_home.html,,,,,,,
Molly,Scott Cato,female,21/05/1963,55,United Kingdom,South West Region,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Green Party,GRN,office@mollymep.org.uk,greenpartymolly,Q6896677,http://www.europarl.europa.eu/meps/en/124942/_home.html,,,,,,,
Jill,Seymour,female,08/05/1958,60,United Kingdom,West Midlands,EFDD,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,United Kingdom Independence Party,UKIP,enquiries@jseymourmep.co.uk,jseymourukip,Q16976828,http://www.europarl.europa.eu/meps/en/124950/_home.html,,,,,,,
Siôn,Simon,male,23/12/1968,50,United Kingdom,West Midlands,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Labour Party,LAB,sion.simon@europarl.europa.eu,sionsimon,Q7533492,http://www.europarl.europa.eu/meps/en/124948/_home.html,,,,,,,
Alyn,Smith,male,15/09/1973,45,United Kingdom,Scotland,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Scottish National Party,SNP,alyn.smith@europarl.europa.eu,alynsmith,Q450298,http://www.europarl.europa.eu/meps/en/28508/_home.html,,,,,,,
Kay,Swinburne,female,08/06/1967,51,United Kingdom,Wales,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,kay.swinburne@europarl.europa.eu,,Q468023,http://www.europarl.europa.eu/meps/en/96920/_home.html,,,,,,,
Charles,Tannock,female,25/09/1957,61,United Kingdom,London,ECR,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Conservative Party,CP,charles.tannock@europarl.europa.eu,,Q706751,http://www.europarl.europa.eu/meps/en/4521/_home.html,,,,,,,
